"Date";"Days from today";"Caseload";"Administrator (coordination)";"Doctor (ETU)";"Doctor (coordination)";"Epidemiologist (contact tracing)";"Epidemiologist (coordination)";"Lab scientist (laboratories)";"Logistician (burials)";"Logistician (ETU)";"Logistician (coordination)";"Nurse (ETU)";"Public health specialist (Social mobilization)";"Public health specialist (coordination)";"Data management (coordination)";"Total personnel"
"2015-04-11";"148";"2624 ( -484, 5732)";"3 ( 0, 6)";"6 (-1, 13)";"1 (-1, 3)";"3 (-1, 7)";"4 (-1,  9)";" 9 (-1, 19)";"4 (-1,  9)";"12 (-2, 26)";"4 (-1,  9)";"23 (-5, 51)";"7 (-1, 15)";"3 ( 0, 6)";"4 ( 0,  8)";" 83 (47, 119)"
"2015-04-10";"147";"2597 ( -464, 5658)";"3 ( 0, 6)";"6 (-1, 13)";"1 (-1, 3)";"3 (-1, 7)";"4 (-1,  9)";" 9 (-1, 19)";"4 (-1,  9)";"12 (-2, 26)";"4 (-1,  9)";"23 (-4, 50)";"7 (-1, 15)";"3 ( 0, 6)";"4 ( 0,  8)";" 83 (47, 119)"
"2015-04-09";"146";"2571 ( -443, 5585)";"3 ( 0, 6)";"6 (-1, 13)";"1 (-1, 3)";"3 (-1, 7)";"4 (-1,  9)";" 9 (-1, 19)";"4 (-1,  9)";"11 (-2, 24)";"4 (-1,  9)";"23 (-4, 50)";"7 (-1, 15)";"3 ( 0, 6)";"4 ( 0,  8)";" 82 (47, 117)"
"2015-04-08";"145";"2546 ( -422, 5514)";"3 ( 0, 6)";"6 (-1, 13)";"1 (-1, 3)";"3 (-1, 7)";"4 (-1,  9)";" 9 (-1, 19)";"4 (-1,  9)";"11 (-2, 24)";"4 (-1,  9)";"23 (-3, 49)";"6 (-2, 14)";"3 ( 0, 6)";"4 ( 0,  8)";" 81 (46, 116)"
"2015-04-07";"144";"2520 ( -402, 5442)";"3 ( 0, 6)";"6 (-1, 13)";"1 (-1, 3)";"3 (-1, 7)";"4 (-1,  9)";" 8 (-2, 18)";"4 (-1,  9)";"11 (-2, 24)";"4 (-1,  9)";"22 (-4, 48)";"6 (-1, 13)";"3 ( 0, 6)";"4 ( 0,  8)";" 79 (45, 113)"
"2015-04-06";"143";"2495 ( -382, 5372)";"3 ( 0, 6)";"6 ( 0, 12)";"1 (-1, 3)";"3 (-1, 7)";"4 (-1,  9)";" 8 (-2, 18)";"4 (-1,  9)";"11 (-2, 24)";"4 (-1,  9)";"22 (-4, 48)";"6 (-1, 13)";"3 ( 0, 6)";"3 (-1,  7)";" 78 (44, 112)"
"2015-04-05";"142";"2470 ( -363, 5303)";"3 ( 0, 6)";"6 ( 0, 12)";"1 (-1, 3)";"3 (-1, 7)";"4 (-1,  9)";" 8 (-1, 17)";"4 (-1,  9)";"11 (-2, 24)";"4 (-1,  9)";"22 (-3, 47)";"6 (-1, 13)";"3 ( 0, 6)";"3 (-1,  7)";" 78 (45, 111)"
"2015-04-04";"141";"2446 ( -344, 5236)";"3 ( 0, 6)";"6 ( 0, 12)";"1 (-1, 3)";"3 ( 0, 6)";"4 (-1,  9)";" 8 (-1, 17)";"4 (-1,  9)";"11 (-1, 23)";"4 (-1,  9)";"22 (-3, 47)";"6 (-1, 13)";"3 ( 0, 6)";"3 (-1,  7)";" 78 (45, 111)"
"2015-04-03";"140";"2421 ( -326, 5168)";"3 ( 0, 6)";"5 (-1, 11)";"1 (-1, 3)";"3 ( 0, 6)";"4 (-1,  9)";" 8 (-1, 17)";"4 (-1,  9)";"11 (-1, 23)";"4 (-1,  9)";"22 (-2, 46)";"6 (-1, 13)";"3 ( 0, 6)";"3 (-1,  7)";" 77 (45, 109)"
"2015-04-02";"139";"2397 ( -308, 5102)";"3 ( 0, 6)";"5 (-1, 11)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 8 (-1, 17)";"4 ( 0,  8)";"11 (-1, 23)";"4 ( 0,  8)";"21 (-3, 45)";"6 (-1, 13)";"3 ( 0, 6)";"3 (-1,  7)";" 76 (44, 108)"
"2015-04-01";"138";"2373 ( -290, 5036)";"3 ( 0, 6)";"5 (-1, 11)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 8 (-1, 17)";"4 ( 0,  8)";"11 (-1, 23)";"4 ( 0,  8)";"21 (-3, 45)";"6 (-1, 13)";"3 ( 0, 6)";"3 (-1,  7)";" 76 (45, 107)"
"2015-03-31";"137";"2350 ( -272, 4972)";"3 ( 0, 6)";"5 (-1, 11)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 8 (-1, 17)";"4 ( 0,  8)";"10 (-2, 22)";"4 ( 0,  8)";"21 (-2, 44)";"6 (-1, 13)";"3 ( 0, 6)";"3 (-1,  7)";" 75 (44, 106)"
"2015-03-30";"136";"2327 ( -255, 4909)";"3 ( 0, 6)";"5 (-1, 11)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 8 (-1, 17)";"4 ( 0,  8)";"10 (-1, 21)";"4 ( 0,  8)";"21 (-2, 44)";"6 (-1, 13)";"3 ( 0, 6)";"3 (-1,  7)";" 75 (45, 105)"
"2015-03-29";"135";"2304 ( -238, 4846)";"3 ( 0, 6)";"5 (-1, 11)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 8 (-1, 17)";"4 ( 0,  8)";"10 (-1, 21)";"4 ( 0,  8)";"21 (-2, 44)";"6 ( 0, 12)";"3 ( 0, 6)";"3 (-1,  7)";" 75 (45, 105)"
"2015-03-28";"134";"2281 ( -222, 4784)";"3 ( 0, 6)";"5 (-1, 11)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 8 ( 0, 16)";"4 ( 0,  8)";"10 (-1, 21)";"4 ( 0,  8)";"20 (-2, 42)";"6 ( 0, 12)";"3 ( 0, 6)";"3 (-1,  7)";" 74 (45, 103)"
"2015-03-27";"133";"2258 ( -206, 4722)";"2 (-1, 5)";"5 (-1, 11)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 8 ( 0, 16)";"4 ( 0,  8)";"10 (-1, 21)";"4 ( 0,  8)";"20 (-2, 42)";"6 ( 0, 12)";"2 (-1, 5)";"3 ( 0,  6)";" 72 (43, 101)"
"2015-03-26";"132";"2236 ( -190, 4662)";"2 (-1, 5)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 7 (-1, 15)";"4 ( 0,  8)";"10 (-1, 21)";"4 ( 0,  8)";"20 (-2, 42)";"6 ( 0, 12)";"2 (-1, 5)";"3 ( 0,  6)";" 71 (43,  99)"
"2015-03-25";"131";"2214 ( -175, 4603)";"2 (-1, 5)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 7 (-1, 15)";"4 ( 0,  8)";"10 (-1, 21)";"4 ( 0,  8)";"20 (-1, 41)";"6 ( 0, 12)";"2 (-1, 5)";"3 ( 0,  6)";" 71 (43,  99)"
"2015-03-24";"130";"2192 ( -160, 4544)";"2 (-1, 5)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 7 (-1, 15)";"4 ( 0,  8)";"10 ( 0, 20)";"4 ( 0,  8)";"20 (-1, 41)";"6 ( 0, 12)";"2 (-1, 5)";"3 ( 0,  6)";" 71 (44,  98)"
"2015-03-23";"129";"2171 ( -144, 4486)";"2 (-1, 5)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 7 (-1, 15)";"4 ( 0,  8)";"10 ( 0, 20)";"4 ( 0,  8)";"19 (-2, 40)";"6 ( 0, 12)";"2 (-1, 5)";"3 ( 0,  6)";" 70 (43,  97)"
"2015-03-22";"128";"2149 ( -131, 4429)";"2 (-1, 5)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 7 (-1, 15)";"4 ( 0,  8)";"10 ( 0, 20)";"4 ( 0,  8)";"19 (-1, 39)";"5 (-1, 11)";"2 (-1, 5)";"3 ( 0,  6)";" 69 (42,  96)"
"2015-03-21";"127";"2128 ( -116, 4372)";"2 ( 0, 4)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"4 ( 0,  8)";" 7 (-1, 15)";"4 ( 0,  8)";" 9 (-1, 19)";"4 ( 0,  8)";"19 (-1, 39)";"5 (-1, 11)";"2 ( 0, 4)";"3 ( 0,  6)";" 68 (42,  94)"
"2015-03-20";"126";"2108 ( -102, 4318)";"2 ( 0, 4)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"3 (-1,  7)";" 7 ( 0, 14)";"3 (-1,  7)";" 9 (-1, 19)";"3 (-1,  7)";"19 (-1, 39)";"5 (-1, 11)";"2 ( 0, 4)";"3 ( 0,  6)";" 65 (39,  91)"
"2015-03-19";"125";"2087 (  -89, 4263)";"2 ( 0, 4)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"3 (-1,  7)";" 7 ( 0, 14)";"3 (-1,  7)";" 9 (-1, 19)";"3 (-1,  7)";"19 ( 0, 38)";"5 (-1, 11)";"2 ( 0, 4)";"3 ( 0,  6)";" 65 (40,  90)"
"2015-03-18";"124";"2067 (  -75, 4209)";"2 ( 0, 4)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"3 (-1,  7)";" 7 ( 0, 14)";"3 (-1,  7)";" 9 (-1, 19)";"3 (-1,  7)";"18 (-1, 37)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 64 (39,  89)"
"2015-03-17";"123";"2046 (  -63, 4155)";"2 ( 0, 4)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"3 ( 0,  6)";" 7 ( 0, 14)";"3 ( 0,  6)";" 9 ( 0, 18)";"3 ( 0,  6)";"18 (-1, 37)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 64 (39,  89)"
"2015-03-16";"122";"2027 (  -49, 4103)";"2 ( 0, 4)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"3 ( 0,  6)";" 7 ( 0, 14)";"3 ( 0,  6)";" 9 ( 0, 18)";"3 ( 0,  6)";"18 ( 0, 36)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 64 (40,  88)"
"2015-03-15";"121";"2007 (  -37, 4051)";"2 ( 0, 4)";"5 ( 0, 10)";"1 ( 0, 2)";"3 ( 0, 6)";"3 ( 0,  6)";" 7 ( 0, 14)";"3 ( 0,  6)";" 9 ( 0, 18)";"3 ( 0,  6)";"18 ( 0, 36)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 64 (40,  88)"
"2015-03-14";"120";"1987 (  -25, 3999)";"2 ( 0, 4)";"4 (-1,  9)";"1 ( 0, 2)";"2 (-1, 5)";"3 ( 0,  6)";" 7 ( 0, 14)";"3 ( 0,  6)";" 9 ( 0, 18)";"3 ( 0,  6)";"18 ( 0, 36)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 62 (39,  85)"
"2015-03-13";"119";"1968 (  -13, 3949)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 7 ( 0, 14)";"3 ( 0,  6)";" 9 ( 0, 18)";"3 ( 0,  6)";"18 ( 0, 36)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 62 (39,  85)"
"2015-03-12";"118";"1949 (   -1, 3899)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 7 ( 0, 14)";"3 ( 0,  6)";" 9 ( 0, 18)";"3 ( 0,  6)";"17 ( 0, 34)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 61 (38,  84)"
"2015-03-11";"117";"1930 (   10, 3850)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 9 ( 0, 18)";"3 ( 0,  6)";"17 ( 0, 34)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 60 (38,  82)"
"2015-03-10";"116";"1911 (   21, 3801)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 9 ( 1, 17)";"3 ( 0,  6)";"17 ( 0, 34)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 60 (38,  82)"
"2015-03-09";"115";"1893 (   33, 3753)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 8 ( 0, 16)";"3 ( 0,  6)";"17 ( 0, 34)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 59 (37,  81)"
"2015-03-08";"114";"1875 (   44, 3706)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 8 ( 0, 16)";"3 ( 0,  6)";"17 ( 1, 33)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 59 (38,  80)"
"2015-03-07";"113";"1857 (   54, 3660)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 8 ( 0, 16)";"3 ( 0,  6)";"17 ( 1, 33)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 0,  6)";" 59 (38,  80)"
"2015-03-06";"112";"1839 (   64, 3614)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 8 ( 0, 16)";"3 ( 0,  6)";"16 ( 0, 32)";"5 ( 0, 10)";"2 ( 0, 4)";"3 ( 1,  5)";" 58 (37,  79)"
"2015-03-05";"111";"1821 (   74, 3568)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 8 ( 0, 16)";"3 ( 0,  6)";"16 ( 0, 32)";"5 ( 1,  9)";"2 ( 0, 4)";"3 ( 1,  5)";" 58 (38,  78)"
"2015-03-04";"110";"1804 (   84, 3524)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 8 ( 0, 16)";"3 ( 0,  6)";"16 ( 1, 31)";"5 ( 1,  9)";"2 ( 0, 4)";"3 ( 1,  5)";" 58 (38,  78)"
"2015-03-03";"109";"1786 (   93, 3479)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 8 ( 0, 16)";"3 ( 0,  6)";"16 ( 1, 31)";"5 ( 1,  9)";"2 ( 0, 4)";"3 ( 1,  5)";" 58 (38,  78)"
"2015-03-02";"108";"1769 (  103, 3435)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 0, 12)";"3 ( 0,  6)";" 8 ( 1, 15)";"3 ( 0,  6)";"16 ( 1, 31)";"5 ( 1,  9)";"2 ( 0, 4)";"2 ( 0,  4)";" 57 (38,  76)"
"2015-03-01";"107";"1752 (  112, 3392)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 1, 11)";"3 ( 0,  6)";" 8 ( 1, 15)";"3 ( 0,  6)";"16 ( 1, 31)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 56 (37,  75)"
"2015-02-28";"106";"1736 (  121, 3351)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 1, 11)";"3 ( 0,  6)";" 8 ( 1, 15)";"3 ( 0,  6)";"15 ( 1, 29)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 55 (36,  74)"
"2015-02-27";"105";"1719 (  130, 3308)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 1, 11)";"3 ( 0,  6)";" 8 ( 1, 15)";"3 ( 0,  6)";"15 ( 1, 29)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 55 (36,  74)"
"2015-02-26";"104";"1703 (  139, 3267)";"2 ( 0, 4)";"4 ( 0,  8)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 1, 11)";"3 ( 0,  6)";" 8 ( 1, 15)";"3 ( 0,  6)";"15 ( 1, 29)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 55 (37,  73)"
"2015-02-25";"103";"1686 (  146, 3226)";"2 ( 0, 4)";"4 ( 1,  7)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 1, 11)";"3 ( 0,  6)";" 8 ( 1, 15)";"3 ( 0,  6)";"15 ( 1, 29)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 55 (37,  73)"
"2015-02-24";"102";"1670 (  154, 3186)";"2 ( 0, 4)";"4 ( 1,  7)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 0,  6)";" 6 ( 1, 11)";"3 ( 0,  6)";" 7 ( 0, 14)";"3 ( 0,  6)";"15 ( 2, 28)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 54 (36,  72)"
"2015-02-23";"101";"1655 (  163, 3147)";"2 ( 0, 4)";"4 ( 1,  7)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 1,  5)";" 6 ( 1, 11)";"3 ( 1,  5)";" 7 ( 0, 14)";"3 ( 1,  5)";"15 ( 2, 28)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 54 (37,  71)"
"2015-02-22";"100";"1639 (  171, 3107)";"2 ( 0, 4)";"4 ( 1,  7)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 1,  5)";" 5 ( 0, 10)";"3 ( 1,  5)";" 7 ( 0, 14)";"3 ( 1,  5)";"15 ( 2, 28)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 53 (36,  70)"
"2015-02-21";"99";"1623 (  178, 3068)";"2 ( 0, 4)";"4 ( 1,  7)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 1,  5)";" 5 ( 0, 10)";"3 ( 1,  5)";" 7 ( 1, 13)";"3 ( 1,  5)";"14 ( 1, 27)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 52 (35,  69)"
"2015-02-20";"98";"1608 (  185, 3031)";"2 ( 0, 4)";"4 ( 1,  7)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 1,  5)";" 5 ( 0, 10)";"3 ( 1,  5)";" 7 ( 1, 13)";"3 ( 1,  5)";"14 ( 1, 27)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 52 (35,  69)"
"2015-02-19";"97";"1593 (  193, 2993)";"2 ( 0, 4)";"4 ( 1,  7)";"1 ( 0, 2)";"2 ( 0, 4)";"3 ( 1,  5)";" 5 ( 0, 10)";"3 ( 1,  5)";" 7 ( 1, 13)";"3 ( 1,  5)";"14 ( 2, 26)";"4 ( 0,  8)";"2 ( 0, 4)";"2 ( 0,  4)";" 52 (36,  68)"
