"Date";"Days from today";"PPE (m3)";"PPE (tons)";"Body bags (m3)";"Body bags (tons)";"Chlorine (m3)";"Chlorine (tons)";"Medical supplies (m3)";"Medical supplies (tons)";"Lab supplies (m3)";"Lab supplies (tons)";"Total (m3)";"Total (tons)"
"2015-02-25";"104";"1828.3 ( 441.7, 3214.9)";"379.9 ( 91.8, 668.1)";"4.9 (1.2,  8.6)";"0.5 (0.1, 0.9)";"2.0 (0.5, 3.5)";"2.0 (0.5, 3.5)";"28.2 ( 6.8, 49.6)";"14.1 ( 3.4, 24.8)";"3.1 (0.7, 5.4)";"1.5 (0.4, 2.6)";"1866.5 ( 450.9, 3282.0)";"398.0 ( 96.2,  699.8)"
"2015-02-24";"103";"1798.0 ( 428.2, 3167.8)";"373.7 ( 89.0, 658.3)";"4.8 (1.2,  8.5)";"0.5 (0.1, 0.9)";"1.9 (0.5, 3.4)";"1.9 (0.5, 3.4)";"27.8 ( 6.6, 48.9)";"13.9 ( 3.3, 24.5)";"3.0 (0.7, 5.3)";"1.4 (0.3, 2.6)";"1835.5 ( 437.1, 3234.0)";"391.4 ( 93.2,  689.6)"
"2015-02-23";"102";"1767.9 ( 415.3, 3120.5)";"367.4 ( 86.3, 648.5)";"4.7 (1.1,  8.4)";"0.5 (0.1, 0.8)";"1.9 (0.4, 3.4)";"1.9 (0.4, 3.4)";"27.3 ( 6.4, 48.2)";"13.7 ( 3.2, 24.1)";"3.0 (0.7, 5.2)";"1.4 (0.3, 2.5)";"1804.8 ( 423.9, 3185.6)";"384.8 ( 90.4,  679.3)"
"2015-02-22";"101";"1737.9 ( 402.9, 3072.8)";"361.2 ( 83.7, 638.6)";"4.7 (1.1,  8.3)";"0.5 (0.1, 0.8)";"1.9 (0.4, 3.3)";"1.9 (0.4, 3.3)";"26.8 ( 6.2, 47.5)";"13.4 ( 3.1, 23.7)";"2.9 (0.7, 5.2)";"1.4 (0.3, 2.5)";"1774.2 ( 411.3, 3137.0)";"378.3 ( 87.7,  668.9)"
"2015-02-21";"100";"1708.1 ( 391.2, 3025.0)";"355.0 ( 81.3, 628.7)";"4.6 (1.1,  8.1)";"0.5 (0.1, 0.8)";"1.8 (0.4, 3.2)";"1.8 (0.4, 3.2)";"26.4 ( 6.0, 46.7)";"13.2 ( 3.0, 23.4)";"2.9 (0.7, 5.1)";"1.4 (0.3, 2.4)";"1743.8 ( 399.4, 3088.2)";"371.8 ( 85.2,  658.5)"
"2015-02-20";"99";"1678.6 ( 380.0, 2977.1)";"348.8 ( 79.0, 618.7)";"4.5 (1.0,  8.0)";"0.5 (0.1, 0.8)";"1.8 (0.4, 3.2)";"1.8 (0.4, 3.2)";"25.9 ( 5.9, 46.0)";"13.0 ( 2.9, 23.0)";"2.8 (0.6, 5.0)";"1.4 (0.3, 2.4)";"1713.6 ( 388.0, 3039.2)";"365.4 ( 82.7,  648.1)"
"2015-02-19";"98";"1649.2 ( 369.5, 2929.0)";"342.7 ( 76.8, 608.7)";"4.4 (1.0,  7.9)";"0.4 (0.1, 0.8)";"1.8 (0.4, 3.1)";"1.8 (0.4, 3.1)";"25.5 ( 5.7, 45.2)";"12.7 ( 2.9, 22.6)";"2.8 (0.6, 4.9)";"1.3 (0.3, 2.4)";"1683.6 ( 377.2, 2990.1)";"359.0 ( 80.4,  637.6)"
"2015-02-18";"97";"1620.1 ( 359.4, 2880.7)";"336.7 ( 74.7, 598.7)";"4.4 (1.0,  7.7)";"0.4 (0.1, 0.8)";"1.7 (0.4, 3.1)";"1.7 (0.4, 3.1)";"25.0 ( 5.6, 44.5)";"12.5 ( 2.8, 22.2)";"2.7 (0.6, 4.8)";"1.3 (0.3, 2.3)";"1653.9 ( 366.9, 2940.9)";"352.7 ( 78.2,  627.1)"
"2015-02-17";"96";"1591.1 ( 349.9, 2832.4)";"330.7 ( 72.7, 588.6)";"4.3 (0.9,  7.6)";"0.4 (0.1, 0.8)";"1.7 (0.4, 3.0)";"1.7 (0.4, 3.0)";"24.6 ( 5.4, 43.7)";"12.3 ( 2.7, 21.9)";"2.7 (0.6, 4.8)";"1.3 (0.3, 2.3)";"1624.4 ( 357.2, 2891.6)";"346.4 ( 76.2,  616.6)"
"2015-02-16";"95";"1562.5 ( 340.9, 2784.1)";"324.7 ( 70.8, 578.6)";"4.2 (0.9,  7.5)";"0.4 (0.1, 0.7)";"1.7 (0.4, 3.0)";"1.7 (0.4, 3.0)";"24.1 ( 5.3, 43.0)";"12.1 ( 2.6, 21.5)";"2.6 (0.6, 4.7)";"1.3 (0.3, 2.2)";"1595.1 ( 348.0, 2842.2)";"340.1 ( 74.2,  606.1)"
"2015-02-15";"94";"1534.1 ( 332.4, 2735.8)";"318.8 ( 69.1, 568.5)";"4.1 (0.9,  7.3)";"0.4 (0.1, 0.7)";"1.6 (0.4, 2.9)";"1.6 (0.4, 2.9)";"23.7 ( 5.1, 42.2)";"11.8 ( 2.6, 21.1)";"2.6 (0.6, 4.6)";"1.2 (0.3, 2.2)";"1566.1 ( 339.3, 2792.9)";"333.9 ( 72.4,  595.5)"
"2015-02-14";"93";"1505.9 ( 324.4, 2687.5)";"313.0 ( 67.4, 558.5)";"4.0 (0.9,  7.2)";"0.4 (0.1, 0.7)";"1.6 (0.3, 2.9)";"1.6 (0.3, 2.9)";"23.3 ( 5.0, 41.5)";"11.6 ( 2.5, 20.8)";"2.5 (0.5, 4.5)";"1.2 (0.3, 2.2)";"1537.4 ( 331.2, 2743.6)";"327.8 ( 70.6,  585.0)"
"2015-02-13";"92";"1478.0 ( 316.9, 2639.2)";"307.2 ( 65.8, 548.5)";"4.0 (0.9,  7.1)";"0.4 (0.1, 0.7)";"1.6 (0.3, 2.8)";"1.6 (0.3, 2.8)";"22.8 ( 4.9, 40.8)";"11.4 ( 2.4, 20.4)";"2.5 (0.5, 4.4)";"1.2 (0.3, 2.1)";"1508.9 ( 323.5, 2694.4)";"321.8 ( 69.0,  574.5)"
"2015-02-12";"91";"1450.4 ( 309.8, 2591.1)";"301.4 ( 64.4, 538.5)";"3.9 (0.8,  7.0)";"0.4 (0.1, 0.7)";"1.6 (0.3, 2.8)";"1.6 (0.3, 2.8)";"22.4 ( 4.8, 40.0)";"11.2 ( 2.4, 20.0)";"2.4 (0.5, 4.3)";"1.2 (0.2, 2.1)";"1480.7 ( 316.3, 2645.2)";"315.7 ( 67.4,  564.1)"
"2015-02-11";"90";"1423.1 ( 303.2, 2543.1)";"295.8 ( 63.0, 528.5)";"3.8 (0.8,  6.8)";"0.4 (0.1, 0.7)";"1.5 (0.3, 2.7)";"1.5 (0.3, 2.7)";"22.0 ( 4.7, 39.3)";"11.0 ( 2.3, 19.6)";"2.4 (0.5, 4.3)";"1.1 (0.2, 2.0)";"1452.9 ( 309.5, 2596.2)";"309.8 ( 66.0,  553.6)"
"2015-02-10";"89";"1396.1 ( 296.9, 2495.3)";"290.1 ( 61.7, 518.6)";"3.7 (0.8,  6.7)";"0.4 (0.1, 0.7)";"1.5 (0.3, 2.7)";"1.5 (0.3, 2.7)";"21.6 ( 4.6, 38.5)";"10.8 ( 2.3, 19.3)";"2.3 (0.5, 4.2)";"1.1 (0.2, 2.0)";"1425.3 ( 303.1, 2547.4)";"303.9 ( 64.6,  543.2)"
"2015-02-09";"88";"1369.4 ( 291.1, 2447.7)";"284.6 ( 60.5, 508.7)";"3.7 (0.8,  6.6)";"0.4 (0.1, 0.7)";"1.5 (0.3, 2.6)";"1.5 (0.3, 2.6)";"21.1 ( 4.5, 37.8)";"10.6 ( 2.2, 18.9)";"2.3 (0.5, 4.1)";"1.1 (0.2, 2.0)";"1398.0 ( 297.2, 2498.8)";"298.1 ( 63.4,  532.8)"
"2015-02-08";"87";"1343.0 ( 285.7, 2400.3)";"279.1 ( 59.4, 498.8)";"3.6 (0.8,  6.4)";"0.4 (0.1, 0.6)";"1.4 (0.3, 2.6)";"1.4 (0.3, 2.6)";"20.7 ( 4.4, 37.1)";"10.4 ( 2.2, 18.5)";"2.3 (0.5, 4.0)";"1.1 (0.2, 1.9)";"1371.0 ( 291.7, 2450.4)";"292.4 ( 62.2,  522.5)"
"2015-02-07";"86";"1316.9 ( 280.6, 2353.2)";"273.7 ( 58.3, 489.0)";"3.5 (0.8,  6.3)";"0.4 (0.1, 0.6)";"1.4 (0.3, 2.5)";"1.4 (0.3, 2.5)";"20.3 ( 4.3, 36.3)";"10.2 ( 2.2, 18.2)";"2.2 (0.5, 4.0)";"1.1 (0.2, 1.9)";"1344.4 ( 286.5, 2402.3)";"286.7 ( 61.1,  512.3)"
"2015-02-06";"85";"1291.1 ( 275.9, 2306.3)";"268.3 ( 57.3, 479.3)";"3.5 (0.7,  6.2)";"0.3 (0.1, 0.6)";"1.4 (0.3, 2.5)";"1.4 (0.3, 2.5)";"19.9 ( 4.3, 35.6)";"10.0 ( 2.1, 17.8)";"2.2 (0.5, 3.9)";"1.0 (0.2, 1.9)";"1318.1 ( 281.7, 2354.5)";"281.1 ( 60.1,  502.1)"
"2015-02-05";"84";"1265.7 ( 271.5, 2259.8)";"263.0 ( 56.4, 469.6)";"3.4 (0.7,  6.1)";"0.3 (0.1, 0.6)";"1.4 (0.3, 2.4)";"1.4 (0.3, 2.4)";"19.5 ( 4.2, 34.9)";" 9.8 ( 2.1, 17.4)";"2.1 (0.5, 3.8)";"1.0 (0.2, 1.8)";"1292.1 ( 277.2, 2307.0)";"275.5 ( 59.1,  491.9)"
"2015-02-04";"83";"1240.5 ( 267.5, 2213.6)";"257.8 ( 55.6, 460.0)";"3.3 (0.7,  5.9)";"0.3 (0.1, 0.6)";"1.3 (0.3, 2.4)";"1.3 (0.3, 2.4)";"19.2 ( 4.1, 34.2)";" 9.6 ( 2.1, 17.1)";"2.1 (0.4, 3.7)";"1.0 (0.2, 1.8)";"1266.4 ( 273.1, 2259.8)";"270.0 ( 58.2,  481.9)"
"2015-02-03";"82";"1215.8 ( 263.7, 2167.8)";"252.7 ( 54.8, 450.5)";"3.3 (0.7,  5.8)";"0.3 (0.1, 0.6)";"1.3 (0.3, 2.3)";"1.3 (0.3, 2.3)";"18.8 ( 4.1, 33.5)";" 9.4 ( 2.0, 16.7)";"2.0 (0.4, 3.6)";"1.0 (0.2, 1.7)";"1241.1 ( 269.2, 2213.1)";"264.7 ( 57.4,  471.9)"
"2015-02-02";"81";"1191.3 ( 260.2, 2122.4)";"247.6 ( 54.1, 441.1)";"3.2 (0.7,  5.7)";"0.3 (0.1, 0.6)";"1.3 (0.3, 2.3)";"1.3 (0.3, 2.3)";"18.4 ( 4.0, 32.8)";" 9.2 ( 2.0, 16.4)";"2.0 (0.4, 3.6)";"1.0 (0.2, 1.7)";"1216.2 ( 265.7, 2166.7)";"259.3 ( 56.6,  462.0)"
"2015-02-01";"80";"1167.2 ( 257.0, 2077.4)";"242.6 ( 53.4, 431.7)";"3.1 (0.7,  5.6)";"0.3 (0.1, 0.6)";"1.3 (0.3, 2.2)";"1.3 (0.3, 2.2)";"18.0 ( 4.0, 32.1)";" 9.0 ( 2.0, 16.0)";"2.0 (0.4, 3.5)";"0.9 (0.2, 1.7)";"1191.6 ( 262.4, 2120.8)";"254.1 ( 55.9,  452.2)"
"2015-01-31";"79";"1143.4 ( 254.0, 2032.8)";"237.6 ( 52.8, 422.5)";"3.1 (0.7,  5.5)";"0.3 (0.1, 0.5)";"1.2 (0.3, 2.2)";"1.2 (0.3, 2.2)";"17.7 ( 3.9, 31.4)";" 8.8 ( 2.0, 15.7)";"1.9 (0.4, 3.4)";"0.9 (0.2, 1.6)";"1167.3 ( 259.3, 2075.3)";"248.9 ( 55.3,  442.5)"
"2015-01-30";"78";"1120.0 ( 251.2, 1988.7)";"232.7 ( 52.2, 413.3)";"3.0 (0.7,  5.3)";"0.3 (0.1, 0.5)";"1.2 (0.3, 2.1)";"1.2 (0.3, 2.1)";"17.3 ( 3.9, 30.7)";" 8.6 ( 1.9, 15.4)";"1.9 (0.4, 3.3)";"0.9 (0.2, 1.6)";"1143.4 ( 256.5, 2030.2)";"243.8 ( 54.7,  432.9)"
"2015-01-29";"77";"1096.9 ( 248.7, 1945.1)";"228.0 ( 51.7, 404.2)";"2.9 (0.7,  5.2)";"0.3 (0.1, 0.5)";"1.2 (0.3, 2.1)";"1.2 (0.3, 2.1)";"16.9 ( 3.8, 30.0)";" 8.5 ( 1.9, 15.0)";"1.8 (0.4, 3.3)";"0.9 (0.2, 1.6)";"1119.8 ( 253.9, 1985.7)";"238.8 ( 54.1,  423.4)"
"2015-01-28";"76";"1074.2 ( 246.4, 1902.0)";"223.2 ( 51.2, 395.3)";"2.9 (0.7,  5.1)";"0.3 (0.1, 0.5)";"1.2 (0.3, 2.0)";"1.2 (0.3, 2.0)";"16.6 ( 3.8, 29.4)";" 8.3 ( 1.9, 14.7)";"1.8 (0.4, 3.2)";"0.9 (0.2, 1.5)";"1096.6 ( 251.5, 1941.7)";"233.8 ( 53.6,  414.0)"
"2015-01-27";"75";"1051.8 ( 244.2, 1859.4)";"218.6 ( 50.7, 386.4)";"2.8 (0.7,  5.0)";"0.3 (0.1, 0.5)";"1.1 (0.3, 2.0)";"1.1 (0.3, 2.0)";"16.2 ( 3.8, 28.7)";" 8.1 ( 1.9, 14.4)";"1.8 (0.4, 3.1)";"0.8 (0.2, 1.5)";"1073.8 ( 249.3, 1898.2)";"229.0 ( 53.2,  404.8)"
"2015-01-26";"74";"1029.8 ( 242.1, 1817.4)";"214.0 ( 50.3, 377.7)";"2.8 (0.7,  4.9)";"0.3 (0.1, 0.5)";"1.1 (0.3, 2.0)";"1.1 (0.3, 2.0)";"15.9 ( 3.7, 28.1)";" 8.0 ( 1.9, 14.0)";"1.7 (0.4, 3.1)";"0.8 (0.2, 1.5)";"1051.3 ( 247.2, 1855.3)";"224.2 ( 52.7,  395.6)"
"2015-01-25";"73";"1008.1 ( 240.3, 1775.9)";"209.5 ( 49.9, 369.1)";"2.7 (0.6,  4.8)";"0.3 (0.1, 0.5)";"1.1 (0.3, 1.9)";"1.1 (0.3, 1.9)";"15.6 ( 3.7, 27.4)";" 7.8 ( 1.9, 13.7)";"1.7 (0.4, 3.0)";"0.8 (0.2, 1.4)";"1029.1 ( 245.3, 1813.0)";"219.4 ( 52.3,  386.6)"
"2015-01-24";"72";" 986.8 ( 238.6, 1735.0)";"205.1 ( 49.6, 360.6)";"2.7 (0.6,  4.7)";"0.3 (0.1, 0.5)";"1.1 (0.3, 1.9)";"1.1 (0.3, 1.9)";"15.2 ( 3.7, 26.8)";" 7.6 ( 1.8, 13.4)";"1.7 (0.4, 2.9)";"0.8 (0.2, 1.4)";"1007.4 ( 243.5, 1771.2)";"214.8 ( 51.9,  377.7)"
"2015-01-23";"71";" 965.8 ( 236.9, 1694.6)";"200.7 ( 49.2, 352.2)";"2.6 (0.6,  4.6)";"0.3 (0.1, 0.5)";"1.0 (0.3, 1.8)";"1.0 (0.3, 1.8)";"14.9 ( 3.7, 26.2)";" 7.5 ( 1.8, 13.1)";"1.6 (0.4, 2.8)";"0.8 (0.2, 1.4)";" 985.9 ( 241.9, 1730.0)";"210.2 ( 51.6,  368.9)"
"2015-01-22";"70";" 945.2 ( 235.4, 1654.9)";"196.4 ( 48.9, 343.9)";"2.5 (0.6,  4.4)";"0.3 (0.1, 0.4)";"1.0 (0.3, 1.8)";"1.0 (0.3, 1.8)";"14.6 ( 3.6, 25.6)";" 7.3 ( 1.8, 12.8)";"1.6 (0.4, 2.8)";"0.8 (0.2, 1.3)";" 964.9 ( 240.3, 1689.4)";"205.7 ( 51.2,  360.2)"
"2015-01-21";"69";" 924.9 ( 234.0, 1615.8)";"192.2 ( 48.6, 335.8)";"2.5 (0.6,  4.3)";"0.2 (0.1, 0.4)";"1.0 (0.3, 1.7)";"1.0 (0.3, 1.7)";"14.3 ( 3.6, 25.0)";" 7.1 ( 1.8, 12.5)";"1.6 (0.4, 2.7)";"0.7 (0.2, 1.3)";" 944.2 ( 238.9, 1649.5)";"201.3 ( 50.9,  351.7)"
"2015-01-20";"68";" 905.0 ( 232.7, 1577.2)";"188.1 ( 48.4, 327.8)";"2.4 (0.6,  4.2)";"0.2 (0.1, 0.4)";"1.0 (0.3, 1.7)";"1.0 (0.3, 1.7)";"14.0 ( 3.6, 24.4)";" 7.0 ( 1.8, 12.2)";"1.5 (0.4, 2.6)";"0.7 (0.2, 1.3)";" 923.9 ( 237.6, 1610.2)";"197.0 ( 50.7,  343.3)"
"2015-01-19";"67";" 885.4 ( 231.5, 1539.4)";"184.0 ( 48.1, 319.9)";"2.4 (0.6,  4.1)";"0.2 (0.1, 0.4)";"1.0 (0.2, 1.7)";"1.0 (0.2, 1.7)";"13.7 ( 3.6, 23.8)";" 6.8 ( 1.8, 11.9)";"1.5 (0.4, 2.6)";"0.7 (0.2, 1.2)";" 903.9 ( 236.3, 1571.5)";"192.7 ( 50.4,  335.1)"
"2015-01-18";"66";" 866.2 ( 230.3, 1502.1)";"180.0 ( 47.9, 312.2)";"2.3 (0.6,  4.0)";"0.2 (0.1, 0.4)";"0.9 (0.2, 1.6)";"0.9 (0.2, 1.6)";"13.4 ( 3.6, 23.2)";" 6.7 ( 1.8, 11.6)";"1.5 (0.4, 2.5)";"0.7 (0.2, 1.2)";" 884.3 ( 235.1, 1533.5)";"188.6 ( 50.1,  327.0)"
"2015-01-17";"65";" 847.3 ( 229.1, 1465.5)";"176.1 ( 47.6, 304.5)";"2.3 (0.6,  3.9)";"0.2 (0.1, 0.4)";"0.9 (0.2, 1.6)";"0.9 (0.2, 1.6)";"13.1 ( 3.5, 22.6)";" 6.5 ( 1.8, 11.3)";"1.4 (0.4, 2.5)";"0.7 (0.2, 1.2)";" 865.0 ( 233.9, 1496.1)";"184.4 ( 49.9,  319.0)"
"2015-01-16";"64";" 828.8 ( 228.0, 1429.5)";"172.2 ( 47.4, 297.1)";"2.2 (0.6,  3.8)";"0.2 (0.1, 0.4)";"0.9 (0.2, 1.5)";"0.9 (0.2, 1.5)";"12.8 ( 3.5, 22.1)";" 6.4 ( 1.8, 11.0)";"1.4 (0.4, 2.4)";"0.7 (0.2, 1.2)";" 846.1 ( 232.8, 1459.4)";"180.4 ( 49.6,  311.2)"
"2015-01-15";"63";" 810.6 ( 227.0, 1394.2)";"168.4 ( 47.2, 289.7)";"2.2 (0.6,  3.7)";"0.2 (0.1, 0.4)";"0.9 (0.2, 1.5)";"0.9 (0.2, 1.5)";"12.5 ( 3.5, 21.5)";" 6.3 ( 1.8, 10.8)";"1.4 (0.4, 2.3)";"0.7 (0.2, 1.1)";" 827.5 ( 231.7, 1423.3)";"176.5 ( 49.4,  303.5)"
"2015-01-14";"62";" 792.7 ( 225.9, 1359.5)";"164.7 ( 47.0, 282.5)";"2.1 (0.6,  3.7)";"0.2 (0.1, 0.4)";"0.9 (0.2, 1.5)";"0.9 (0.2, 1.5)";"12.2 ( 3.5, 21.0)";" 6.1 ( 1.7, 10.5)";"1.3 (0.4, 2.3)";"0.6 (0.2, 1.1)";" 809.3 ( 230.6, 1387.9)";"172.6 ( 49.2,  295.9)"
"2015-01-13";"61";" 775.2 ( 224.9, 1325.5)";"161.1 ( 46.7, 275.5)";"2.1 (0.6,  3.6)";"0.2 (0.1, 0.4)";"0.8 (0.2, 1.4)";"0.8 (0.2, 1.4)";"12.0 ( 3.5, 20.5)";" 6.0 ( 1.7, 10.2)";"1.3 (0.4, 2.2)";"0.6 (0.2, 1.1)";" 791.4 ( 229.6, 1353.2)";"168.7 ( 49.0,  288.5)"
"2015-01-12";"60";" 758.0 ( 223.9, 1292.1)";"157.5 ( 46.5, 268.5)";"2.0 (0.6,  3.5)";"0.2 (0.1, 0.3)";"0.8 (0.2, 1.4)";"0.8 (0.2, 1.4)";"11.7 ( 3.5, 20.0)";" 5.9 ( 1.7, 10.0)";"1.3 (0.4, 2.2)";"0.6 (0.2, 1.0)";" 773.8 ( 228.6, 1319.1)";"165.0 ( 48.7,  281.3)"
"2015-01-11";"59";" 741.2 ( 222.9, 1259.4)";"154.0 ( 46.3, 261.7)";"2.0 (0.6,  3.4)";"0.2 (0.1, 0.3)";"0.8 (0.2, 1.4)";"0.8 (0.2, 1.4)";"11.4 ( 3.4, 19.4)";" 5.7 ( 1.7,  9.7)";"1.2 (0.4, 2.1)";"0.6 (0.2, 1.0)";" 756.6 ( 227.6, 1285.7)";"161.3 ( 48.5,  274.2)"
"2015-01-10";"58";" 724.6 ( 221.9, 1227.4)";"150.6 ( 46.1, 255.1)";"1.9 (0.6,  3.3)";"0.2 (0.1, 0.3)";"0.8 (0.2, 1.3)";"0.8 (0.2, 1.3)";"11.2 ( 3.4, 19.0)";" 5.6 ( 1.7,  9.5)";"1.2 (0.4, 2.1)";"0.6 (0.2, 1.0)";" 739.8 ( 226.5, 1253.0)";"157.7 ( 48.3,  267.2)"
"2015-01-09";"57";" 708.4 ( 220.9, 1196.0)";"147.2 ( 45.9, 248.5)";"1.9 (0.6,  3.2)";"0.2 (0.1, 0.3)";"0.8 (0.2, 1.3)";"0.8 (0.2, 1.3)";"10.9 ( 3.4, 18.5)";" 5.5 ( 1.7,  9.2)";"1.2 (0.4, 2.0)";"0.6 (0.2, 1.0)";" 723.2 ( 225.5, 1221.0)";"154.2 ( 48.1,  260.3)"
"2015-01-08";"56";" 692.6 ( 219.9, 1165.2)";"143.9 ( 45.7, 242.2)";"1.9 (0.6,  3.1)";"0.2 (0.1, 0.3)";"0.7 (0.2, 1.3)";"0.7 (0.2, 1.3)";"10.7 ( 3.4, 18.0)";" 5.3 ( 1.7,  9.0)";"1.2 (0.4, 2.0)";"0.6 (0.2, 0.9)";" 707.0 ( 224.4, 1189.6)";"150.8 ( 47.9,  253.7)"
"2015-01-07";"55";" 677.0 ( 218.8, 1135.1)";"140.7 ( 45.5, 235.9)";"1.8 (0.6,  3.0)";"0.2 (0.1, 0.3)";"0.7 (0.2, 1.2)";"0.7 (0.2, 1.2)";"10.5 ( 3.4, 17.5)";" 5.2 ( 1.7,  8.8)";"1.1 (0.4, 1.9)";"0.5 (0.2, 0.9)";" 691.1 ( 223.4, 1158.8)";"147.4 ( 47.6,  247.1)"
"2015-01-06";"54";" 661.7 ( 217.7, 1105.7)";"137.5 ( 45.3, 229.8)";"1.8 (0.6,  3.0)";"0.2 (0.1, 0.3)";"0.7 (0.2, 1.2)";"0.7 (0.2, 1.2)";"10.2 ( 3.4, 17.1)";" 5.1 ( 1.7,  8.5)";"1.1 (0.4, 1.9)";"0.5 (0.2, 0.9)";" 675.5 ( 222.3, 1128.8)";"144.0 ( 47.4,  240.7)"
"2015-01-05";"53";" 646.8 ( 216.7, 1076.9)";"134.4 ( 45.0, 223.8)";"1.7 (0.6,  2.9)";"0.2 (0.1, 0.3)";"0.7 (0.2, 1.2)";"0.7 (0.2, 1.2)";"10.0 ( 3.3, 16.6)";" 5.0 ( 1.7,  8.3)";"1.1 (0.4, 1.8)";"0.5 (0.2, 0.9)";" 660.3 ( 221.2, 1099.4)";"140.8 ( 47.2,  234.4)"
"2015-01-04";"52";" 632.1 ( 215.5, 1048.7)";"131.4 ( 44.8, 217.9)";"1.7 (0.6,  2.8)";"0.2 (0.1, 0.3)";"0.7 (0.2, 1.1)";"0.7 (0.2, 1.1)";" 9.8 ( 3.3, 16.2)";" 4.9 ( 1.7,  8.1)";"1.1 (0.4, 1.8)";"0.5 (0.2, 0.8)";" 645.3 ( 220.0, 1070.6)";"137.6 ( 46.9,  228.3)"
"2015-01-03";"51";" 617.8 ( 214.4, 1021.2)";"128.4 ( 44.6, 212.2)";"1.7 (0.6,  2.7)";"0.2 (0.1, 0.3)";"0.7 (0.2, 1.1)";"0.7 (0.2, 1.1)";" 9.5 ( 3.3, 15.8)";" 4.8 ( 1.7,  7.9)";"1.0 (0.4, 1.7)";"0.5 (0.2, 0.8)";" 630.7 ( 218.9, 1042.5)";"134.5 ( 46.7,  222.3)"
"2015-01-02";"50";" 603.7 ( 213.2,  994.3)";"125.5 ( 44.3, 206.6)";"1.6 (0.6,  2.7)";"0.2 (0.1, 0.3)";"0.6 (0.2, 1.1)";"0.6 (0.2, 1.1)";" 9.3 ( 3.3, 15.4)";" 4.7 ( 1.6,  7.7)";"1.0 (0.4, 1.7)";"0.5 (0.2, 0.8)";" 616.4 ( 217.7, 1015.0)";"131.4 ( 46.4,  216.4)"
"2015-01-01";"49";" 590.0 ( 212.0,  968.0)";"122.6 ( 44.1, 201.2)";"1.6 (0.6,  2.6)";"0.2 (0.1, 0.3)";"0.6 (0.2, 1.0)";"0.6 (0.2, 1.0)";" 9.1 ( 3.3, 14.9)";" 4.6 ( 1.6,  7.5)";"1.0 (0.4, 1.6)";"0.5 (0.2, 0.8)";" 602.3 ( 216.4,  988.2)";"128.4 ( 46.2,  210.7)"
"2014-12-31";"48";" 576.5 ( 210.8,  942.3)";"119.8 ( 43.8, 195.8)";"1.5 (0.6,  2.5)";"0.2 (0.1, 0.3)";"0.6 (0.2, 1.0)";"0.6 (0.2, 1.0)";" 8.9 ( 3.3, 14.6)";" 4.5 ( 1.6,  7.3)";"1.0 (0.4, 1.6)";"0.5 (0.2, 0.8)";" 588.6 ( 215.2,  961.9)";"125.5 ( 45.9,  205.1)"
"2014-12-30";"47";" 563.4 ( 209.5,  917.2)";"117.1 ( 43.5, 190.6)";"1.5 (0.6,  2.5)";"0.2 (0.1, 0.2)";"0.6 (0.2, 1.0)";"0.6 (0.2, 1.0)";" 8.7 ( 3.2, 14.2)";" 4.4 ( 1.6,  7.1)";"0.9 (0.4, 1.5)";"0.5 (0.2, 0.7)";" 575.1 ( 213.9,  936.4)";"122.6 ( 45.6,  199.7)"
"2014-12-29";"46";" 550.4 ( 208.2,  892.7)";"114.4 ( 43.3, 185.5)";"1.5 (0.6,  2.4)";"0.1 (0.1, 0.2)";"0.6 (0.2, 1.0)";"0.6 (0.2, 1.0)";" 8.5 ( 3.2, 13.8)";" 4.3 ( 1.6,  6.9)";"0.9 (0.3, 1.5)";"0.4 (0.2, 0.7)";" 561.9 ( 212.5,  911.3)";"119.8 ( 45.3,  194.3)"
"2014-12-28";"45";" 537.8 ( 206.8,  868.8)";"111.8 ( 43.0, 180.5)";"1.4 (0.6,  2.3)";"0.1 (0.1, 0.2)";"0.6 (0.2, 0.9)";"0.6 (0.2, 0.9)";" 8.3 ( 3.2, 13.4)";" 4.2 ( 1.6,  6.7)";"0.9 (0.3, 1.5)";"0.4 (0.2, 0.7)";" 549.0 ( 211.1,  886.9)";"117.1 ( 45.0,  189.1)"
"2014-12-27";"44";" 525.5 ( 205.4,  845.5)";"109.2 ( 42.7, 175.7)";"1.4 (0.6,  2.3)";"0.1 (0.1, 0.2)";"0.6 (0.2, 0.9)";"0.6 (0.2, 0.9)";" 8.1 ( 3.2, 13.1)";" 4.1 ( 1.6,  6.5)";"0.9 (0.3, 1.4)";"0.4 (0.2, 0.7)";" 536.4 ( 209.7,  863.1)";"114.4 ( 44.7,  184.0)"
"2014-12-26";"43";" 513.4 ( 204.0,  822.7)";"106.7 ( 42.4, 171.0)";"1.4 (0.5,  2.2)";"0.1 (0.1, 0.2)";"0.6 (0.2, 0.9)";"0.6 (0.2, 0.9)";" 7.9 ( 3.2, 12.7)";" 4.0 ( 1.6,  6.4)";"0.9 (0.3, 1.4)";"0.4 (0.2, 0.7)";" 524.1 ( 208.3,  839.9)";"111.8 ( 44.4,  179.1)"
